x,y,z,t
1.15,-2.65,223.02,2156.27
1.15,-2.65,223.02,2157.46
0.95,-2.94,223.36,2158.65
0.73,-3.18,223.74,2159.84
0.49,-3.36,224.15,2161.03
0.25,-3.46,224.57,2162.21
0.25,-3.46,224.57,2163.40
-3.04,-3.46,222.67,2164.59
-6.32,-3.46,220.78,2165.78
-9.61,-3.46,218.88,2166.97
-12.89,-3.46,216.98,2168.16
-16.18,-3.46,215.09,2169.35
-19.46,-3.46,213.19,2170.54
-22.75,-3.46,211.29,2171.72
-26.03,-3.46,209.40,2172.91
-29.32,-3.46,207.50,2174.10
-32.60,-3.46,205.60,2175.29
-35.89,-3.46,203.71,2176.48
-39.17,-3.46,201.81,2177.67
-42.45,-3.46,199.91,2178.86
-45.74,-3.46,198.02,2180.04
-49.02,-3.46,196.12,2181.23
-52.31,-3.46,194.22,2182.42
-55.59,-3.46,192.33,2183.61
-58.88,-3.46,190.43,2184.80
-62.16,-3.46,188.53,2185.99
-65.45,-3.46,186.64,2187.18
-68.73,-3.46,184.74,2188.37
-72.02,-3.46,182.84,2189.55
-75.30,-3.46,180.95,2190.74
-78.59,-3.46,179.05,2191.93
-81.87,-3.46,177.15,2193.12
-85.16,-3.46,175.26,2194.31
-88.44,-3.46,173.36,2195.50
-91.73,-3.46,171.47,2196.69
-95.01,-3.46,169.57,2197.88
-95.01,-3.46,169.57,2199.06
-95.26,-3.50,170.00,2200.25
-95.51,-3.46,170.43,2201.44
-95.76,-3.36,170.85,2202.63
-95.99,-3.18,171.26,2203.82
-95.99,-3.18,171.26,2205.01
-92.70,-3.18,173.16,2206.20
-89.42,-3.18,175.05,2207.38
-86.13,-3.18,176.95,2208.57
-82.85,-3.18,178.85,2209.76
-79.57,-3.18,180.74,2210.95
-76.28,-3.18,182.64,2212.14
-73.00,-3.18,184.54,2213.33
-69.71,-3.18,186.43,2214.52
-66.43,-3.18,188.33,2215.71
-63.14,-3.18,190.22,2216.89
-59.86,-3.18,192.12,2218.08
-56.57,-3.18,194.02,2219.27
-53.29,-3.18,195.91,2220.46
-50.00,-3.18,197.81,2221.65
-46.72,-3.18,199.71,2222.84
-43.43,-3.18,201.60,2224.03
-40.15,-3.18,203.50,2225.21
-36.86,-3.18,205.40,2226.40
-33.58,-3.18,207.29,2227.59
-30.29,-3.18,209.19,2228.78
-27.01,-3.18,211.09,2229.97
-23.72,-3.18,212.98,2231.16
-20.44,-3.18,214.88,2232.35
-17.15,-3.18,216.78,2233.54
-13.87,-3.18,218.67,2234.72
-10.58,-3.18,220.57,2235.91
-7.30,-3.18,222.47,2237.10
-4.01,-3.18,224.36,2238.29
-0.73,-3.18,226.26,2239.48
-0.73,-3.18,226.26,2240.67
-0.95,-2.94,226.64,2241.86
-1.15,-2.65,226.98,2243.05
-1.32,-2.29,227.29,2244.23
-1.47,-1.89,227.55,2245.42
-1.47,-1.89,227.55,2246.61
-4.76,-1.89,225.65,2247.80
-8.04,-1.89,223.76,2248.99
-11.33,-1.89,221.86,2250.18
-14.61,-1.89,219.96,2251.37
-17.90,-1.89,218.07,2252.55
-21.18,-1.89,216.17,2253.74
-24.47,-1.89,214.27,2254.93
-27.75,-1.89,212.38,2256.12
-31.04,-1.89,210.48,2257.31
-34.32,-1.89,208.58,2258.50
-37.61,-1.89,206.69,2259.69
-40.89,-1.89,204.79,2260.88
-44.18,-1.89,202.89,2262.06
-47.46,-1.89,201.00,2263.25
-50.75,-1.89,199.10,2264.44
-54.03,-1.89,197.21,2265.63
-57.32,-1.89,195.31,2266.82
-60.60,-1.89,193.41,2268.01
-63.89,-1.89,191.52,2269.20
-67.17,-1.89,189.62,2270.38
-70.46,-1.89,187.72,2271.57
-73.74,-1.89,185.83,2272.76
-77.03,-1.89,183.93,2273.95
-80.31,-1.89,182.03,2275.14
-83.60,-1.89,180.14,2276.33
-86.88,-1.89,178.24,2277.52
-90.17,-1.89,176.34,2278.71
-93.45,-1.89,174.45,2279.89
-96.73,-1.89,172.55,2281.08
-96.73,-1.89,172.55,2282.27
-96.85,-1.45,172.76,2283.46
-96.94,-0.99,172.91,2284.65
-96.99,-0.50,173.00,2285.84
-97.01,-0.00,173.03,2287.03
-97.01,-0.00,173.03,2288.22
-93.73,-0.00,174.93,2289.40
-90.44,-0.00,176.82,2290.59
-87.16,-0.00,178.72,2291.78
-83.87,-0.00,180.62,2292.97
-80.59,-0.00,182.51,2294.16
-77.30,-0.00,184.41,2295.35
-74.02,-0.00,186.31,2296.54
-70.73,-0.00,188.20,2297.72
-67.45,-0.00,190.10,2298.91
-64.16,-0.00,192.00,2300.10
-60.88,-0.00,193.89,2301.29
-57.59,-0.00,195.79,2302.48
-54.31,-0.00,197.69,2303.67
-51.02,-0.00,199.58,2304.86
-47.74,-0.00,201.48,2306.05
-44.45,-0.00,203.38,2307.23
-41.17,-0.00,205.27,2308.42
-37.88,-0.00,207.17,2309.61
-34.60,-0.00,209.07,2310.80
-31.31,-0.00,210.96,2311.99
-28.03,-0.00,212.86,2313.18
-24.74,-0.00,214.76,2314.37
-21.46,-0.00,216.65,2315.55
-18.17,-0.00,218.55,2316.74
-14.89,-0.00,220.44,2317.93
-11.60,-0.00,222.34,2319.12
-8.32,-0.00,224.24,2320.31
-5.03,-0.00,226.13,2321.50
-1.75,-0.00,228.03,2322.69
-1.75,-0.00,228.03,2323.88
-1.73,0.50,228.00,2325.06
-1.68,0.99,227.91,2326.25
-1.59,1.45,227.76,2327.44
-1.47,1.89,227.55,2328.63
-1.47,1.89,227.55,2329.82
-4.76,1.89,225.65,2331.01
-8.04,1.89,223.76,2332.20
-11.33,1.89,221.86,2333.39
-14.61,1.89,219.96,2334.57
-17.90,1.89,218.07,2335.76
-21.18,1.89,216.17,2336.95
-24.47,1.89,214.27,2338.14
-27.75,1.89,212.38,2339.33
-31.04,1.89,210.48,2340.52
-34.32,1.89,208.58,2341.71
-37.61,1.89,206.69,2342.89
-40.89,1.89,204.79,2344.08
-44.18,1.89,202.89,2345.27
-47.46,1.89,201.00,2346.46
-50.75,1.89,199.10,2347.65
-54.03,1.89,197.21,2348.84
-57.32,1.89,195.31,2350.03
-60.60,1.89,193.41,2351.22
-63.89,1.89,191.52,2352.40
-67.17,1.89,189.62,2353.59
-70.46,1.89,187.72,2354.78
-73.74,1.89,185.83,2355.97
-77.03,1.89,183.93,2357.16
-80.31,1.89,182.03,2358.35
-83.60,1.89,180.14,2359.54
-86.88,1.89,178.24,2360.72
-90.17,1.89,176.34,2361.91
-93.45,1.89,174.45,2363.10
-96.73,1.89,172.55,2364.29
-96.73,1.89,172.55,2365.48
-96.59,2.29,172.29,2366.67
-96.41,2.65,171.98,2367.86
-96.21,2.94,171.64,2369.05
-95.99,3.18,171.26,2370.23
-95.99,3.18,171.26,2371.42
-92.70,3.18,173.16,2372.61
-89.42,3.18,175.05,2373.80
-86.13,3.18,176.95,2374.99
-82.85,3.18,178.85,2376.18
-79.57,3.18,180.74,2377.37
-76.28,3.18,182.64,2378.55
-73.00,3.18,184.54,2379.74
-69.71,3.18,186.43,2380.93
-66.43,3.18,188.33,2382.12
-63.14,3.18,190.22,2383.31
-59.86,3.18,192.12,2384.50
-56.57,3.18,194.02,2385.69
-53.29,3.18,195.91,2386.88
-50.00,3.18,197.81,2388.06
-46.72,3.18,199.71,2389.25
-43.43,3.18,201.60,2390.44
-40.15,3.18,203.50,2391.63
-36.86,3.18,205.40,2392.82
-33.58,3.18,207.29,2394.01
-30.29,3.18,209.19,2395.20
-27.01,3.18,211.09,2396.39
-23.72,3.18,212.98,2397.57
-20.44,3.18,214.88,2398.76
-17.15,3.18,216.78,2399.95
-13.87,3.18,218.67,2401.14
-10.58,3.18,220.57,2402.33
-7.30,3.18,222.47,2403.52
-4.01,3.18,224.36,2404.71
-0.73,3.18,226.26,2405.89
-0.73,3.18,226.26,2407.08
-0.49,3.36,225.85,2408.27
-0.25,3.46,225.43,2409.46
-0.00,3.50,225.00,2410.65
0.25,3.46,224.57,2411.84
0.25,3.46,224.57,2413.03
-3.04,3.46,222.67,2414.22
-6.32,3.46,220.78,2415.40
-9.61,3.46,218.88,2416.59
-12.89,3.46,216.98,2417.78
-16.18,3.46,215.09,2418.97
-19.46,3.46,213.19,2420.16
-22.75,3.46,211.29,2421.35
-26.03,3.46,209.40,2422.54
-29.32,3.46,207.50,2423.72
-32.60,3.46,205.60,2424.91
-35.89,3.46,203.71,2426.10
-39.17,3.46,201.81,2427.29
-42.45,3.46,199.91,2428.48
-45.74,3.46,198.02,2429.67
-49.02,3.46,196.12,2430.86
-52.31,3.46,194.22,2432.05
-55.59,3.46,192.33,2433.23
-58.88,3.46,190.43,2434.42
-62.16,3.46,188.53,2435.61
-65.45,3.46,186.64,2436.80
-68.73,3.46,184.74,2437.99
-72.02,3.46,182.84,2439.18
-75.30,3.46,180.95,2440.37
-78.59,3.46,179.05,2441.56
-81.87,3.46,177.15,2442.74
-85.16,3.46,175.26,2443.93
-88.44,3.46,173.36,2445.12
-91.73,3.46,171.47,2446.31
-95.01,3.46,169.57,2447.50
-95.01,3.46,169.57,2448.69
-94.77,3.36,169.15,2449.88
-94.54,3.18,168.74,2451.06
-94.32,2.94,168.36,2452.25
-94.12,2.65,168.02,2453.44
-94.12,2.65,168.02,2454.63
-90.83,2.65,169.91,2455.82
-87.55,2.65,171.81,2457.01
-84.26,2.65,173.70,2458.20
-80.98,2.65,175.60,2459.39
-77.69,2.65,177.50,2460.57
-74.41,2.65,179.39,2461.76
-71.12,2.65,181.29,2462.95
-67.84,2.65,183.19,2464.14
-64.55,2.65,185.08,2465.33
-61.27,2.65,186.98,2466.52
-57.98,2.65,188.88,2467.71
-54.70,2.65,190.77,2468.89
-51.41,2.65,192.67,2470.08
-48.13,2.65,194.57,2471.27
-44.84,2.65,196.46,2472.46
-41.56,2.65,198.36,2473.65
-38.27,2.65,200.26,2474.84
-34.99,2.65,202.15,2476.03
-31.70,2.65,204.05,2477.22
-28.42,2.65,205.95,2478.40
-25.13,2.65,207.84,2479.59
-21.85,2.65,209.74,2480.78
-18.56,2.65,211.64,2481.97
-15.28,2.65,213.53,2483.16
-11.99,2.65,215.43,2484.35
-8.71,2.65,217.33,2485.54
-5.42,2.65,219.22,2486.73
-2.14,2.65,221.12,2487.91
1.15,2.65,223.02,2489.10
1.15,2.65,223.02,2490.29
1.32,2.29,222.71,2491.48
1.47,1.89,222.45,2492.67
1.59,1.45,222.24,2493.86
1.68,0.99,222.09,2495.05
1.68,0.99,222.09,2496.23
-1.61,0.99,220.20,2497.42
-4.89,0.99,218.30,2498.61
-8.18,0.99,216.40,2499.80
-11.46,0.99,214.51,2500.99
-14.75,0.99,212.61,2502.18
-18.03,0.99,210.71,2503.37
-21.32,0.99,208.82,2504.56
-24.60,0.99,206.92,2505.74
-27.89,0.99,205.02,2506.93
-31.17,0.99,203.13,2508.12
-34.46,0.99,201.23,2509.31
-37.74,0.99,199.33,2510.50
-41.02,0.99,197.44,2511.69
-44.31,0.99,195.54,2512.88
-47.59,0.99,193.64,2514.06
-50.88,0.99,191.75,2515.25
-54.16,0.99,189.85,2516.44
-57.45,0.99,187.95,2517.63
-60.73,0.99,186.06,2518.82
-64.02,0.99,184.16,2520.01
-67.30,0.99,182.26,2521.20
-70.59,0.99,180.37,2522.39
-73.87,0.99,178.47,2523.57
-77.16,0.99,176.57,2524.76
-80.44,0.99,174.68,2525.95
-83.73,0.99,172.78,2527.14
-87.01,0.99,170.88,2528.33
-90.30,0.99,168.99,2529.52
-93.58,0.99,167.09,2530.71
-93.58,0.99,167.09,2531.90
-93.53,0.50,167.00,2533.08
-93.51,0.00,166.97,2534.27
-93.53,-0.50,167.00,2535.46
-93.58,-0.99,167.09,2536.65
-93.58,-0.99,167.09,2537.84
-90.30,-0.99,168.99,2539.03
-87.01,-0.99,170.88,2540.22
-83.73,-0.99,172.78,2541.40
-80.44,-0.99,174.68,2542.59
-77.16,-0.99,176.57,2543.78
-73.87,-0.99,178.47,2544.97
-70.59,-0.99,180.37,2546.16
-67.30,-0.99,182.26,2547.35
-64.02,-0.99,184.16,2548.54
-60.73,-0.99,186.06,2549.73
-57.45,-0.99,187.95,2550.91
-54.16,-0.99,189.85,2552.10
-50.88,-0.99,191.75,2553.29
-47.59,-0.99,193.64,2554.48
-44.31,-0.99,195.54,2555.67
-41.02,-0.99,197.44,2556.86
-37.74,-0.99,199.33,2558.05
-34.46,-0.99,201.23,2559.23
-31.17,-0.99,203.13,2560.42
-27.89,-0.99,205.02,2561.61
-24.60,-0.99,206.92,2562.80
-21.32,-0.99,208.82,2563.99
-18.03,-0.99,210.71,2565.18
-14.75,-0.99,212.61,2566.37
-11.46,-0.99,214.51,2567.56
-8.18,-0.99,216.40,2568.74
-4.89,-0.99,218.30,2569.93
-1.61,-0.99,220.20,2571.12
1.68,-0.99,222.09,2572.31
1.68,-0.99,222.09,2573.50
1.59,-1.45,222.24,2574.69
1.47,-1.89,222.45,2575.88
1.32,-2.29,222.71,2577.07
1.15,-2.65,223.02,2578.25
1.15,-2.65,223.02,2579.44
-2.14,-2.65,221.12,2580.63
-5.42,-2.65,219.22,2581.82
-8.71,-2.65,217.33,2583.01
-11.99,-2.65,215.43,2584.20
-15.28,-2.65,213.53,2585.39
-18.56,-2.65,211.64,2586.57
-21.85,-2.65,209.74,2587.76
-25.13,-2.65,207.84,2588.95
-28.42,-2.65,205.95,2590.14
-31.70,-2.65,204.05,2591.33
-34.99,-2.65,202.15,2592.52
-38.27,-2.65,200.26,2593.71
-41.56,-2.65,198.36,2594.90
-44.84,-2.65,196.46,2596.08
-48.13,-2.65,194.57,2597.27
-51.41,-2.65,192.67,2598.46
-54.70,-2.65,190.77,2599.65
-57.98,-2.65,188.88,2600.84
-61.27,-2.65,186.98,2602.03
-64.55,-2.65,185.08,2603.22
-67.84,-2.65,183.19,2604.40
-71.12,-2.65,181.29,2605.59
-74.41,-2.65,179.39,2606.78
-77.69,-2.65,177.50,2607.97
-80.98,-2.65,175.60,2609.16
-84.26,-2.65,173.70,2610.35
-87.55,-2.65,171.81,2611.54
-90.83,-2.65,169.91,2612.73
-94.12,-2.65,168.02,2613.91
-94.12,-2.65,168.02,2615.10
-94.32,-2.94,168.36,2616.29
-94.54,-3.18,168.74,2617.48
-94.77,-3.36,169.15,2618.67
-95.01,-3.46,169.57,2619.86
-95.01,-3.46,169.57,2621.05
-91.73,-3.46,171.47,2622.24
-88.44,-3.46,173.36,2623.42
-85.16,-3.46,175.26,2624.61
-81.87,-3.46,177.15,2625.80
-78.59,-3.46,179.05,2626.99
-75.30,-3.46,180.95,2628.18
-72.02,-3.46,182.84,2629.37
-68.73,-3.46,184.74,2630.56
-65.45,-3.46,186.64,2631.74
-62.16,-3.46,188.53,2632.93
-58.88,-3.46,190.43,2634.12
-55.59,-3.46,192.33,2635.31
-52.31,-3.46,194.22,2636.50
-49.02,-3.46,196.12,2637.69
-45.74,-3.46,198.02,2638.88
-42.45,-3.46,199.91,2640.07
-39.17,-3.46,201.81,2641.25
-35.89,-3.46,203.71,2642.44
-32.60,-3.46,205.60,2643.63
-29.32,-3.46,207.50,2644.82
-26.03,-3.46,209.40,2646.01
-22.75,-3.46,211.29,2647.20
-19.46,-3.46,213.19,2648.39
-16.18,-3.46,215.09,2649.57
-12.89,-3.46,216.98,2650.76
-9.61,-3.46,218.88,2651.95
-6.32,-3.46,220.78,2653.14
-3.04,-3.46,222.67,2654.33
0.25,-3.46,224.57,2655.52
0.25,-3.46,224.57,2656.71
0.00,-3.50,225.00,2657.90
-0.25,-3.46,225.43,2659.08
-0.49,-3.36,225.85,2660.27
-0.73,-3.18,226.26,2661.46
-0.73,-3.18,226.26,2662.65
-4.01,-3.18,224.36,2663.84
-7.30,-3.18,222.47,2665.03
-10.58,-3.18,220.57,2666.22
-13.87,-3.18,218.67,2667.40
-17.15,-3.18,216.78,2668.59
-20.44,-3.18,214.88,2669.78
-23.72,-3.18,212.98,2670.97
-27.01,-3.18,211.09,2672.16
-30.29,-3.18,209.19,2673.35
-33.58,-3.18,207.29,2674.54
-36.86,-3.18,205.40,2675.73
-40.15,-3.18,203.50,2676.91
-43.43,-3.18,201.60,2678.10
-46.72,-3.18,199.71,2679.29
-50.00,-3.18,197.81,2680.48
-53.29,-3.18,195.91,2681.67
-56.57,-3.18,194.02,2682.86
-59.86,-3.18,192.12,2684.05
-63.14,-3.18,190.22,2685.24
-66.43,-3.18,188.33,2686.42
-69.71,-3.18,186.43,2687.61
-73.00,-3.18,184.54,2688.80
-76.28,-3.18,182.64,2689.99
-79.57,-3.18,180.74,2691.18
-82.85,-3.18,178.85,2692.37
-86.13,-3.18,176.95,2693.56
-89.42,-3.18,175.05,2694.74
-92.70,-3.18,173.16,2695.93
-95.99,-3.18,171.26,2697.12
-95.99,-3.18,171.26,2698.31
-96.21,-2.94,171.64,2699.50
-96.41,-2.65,171.98,2700.69
-96.59,-2.29,172.29,2701.88
-96.73,-1.89,172.55,2703.07
-96.73,-1.89,172.55,2704.25
-93.45,-1.89,174.45,2705.44
-90.17,-1.89,176.34,2706.63
-86.88,-1.89,178.24,2707.82
-83.60,-1.89,180.14,2709.01
-80.31,-1.89,182.03,2710.20
-77.03,-1.89,183.93,2711.39
-73.74,-1.89,185.83,2712.57
-70.46,-1.89,187.72,2713.76
-67.17,-1.89,189.62,2714.95
-63.89,-1.89,191.52,2716.14
-60.60,-1.89,193.41,2717.33
-57.32,-1.89,195.31,2718.52
-54.03,-1.89,197.21,2719.71
-50.75,-1.89,199.10,2720.90
-47.46,-1.89,201.00,2722.08
-44.18,-1.89,202.89,2723.27
-40.89,-1.89,204.79,2724.46
-37.61,-1.89,206.69,2725.65
-34.32,-1.89,208.58,2726.84
-31.04,-1.89,210.48,2728.03
-27.75,-1.89,212.38,2729.22
-24.47,-1.89,214.27,2730.41
-21.18,-1.89,216.17,2731.59
-17.90,-1.89,218.07,2732.78
-14.61,-1.89,219.96,2733.97
-11.33,-1.89,221.86,2735.16
-8.04,-1.89,223.76,2736.35
-4.76,-1.89,225.65,2737.54
-1.47,-1.89,227.55,2738.73
-1.47,-1.89,227.55,2739.91
-1.59,-1.45,227.76,2741.10
-1.68,-0.99,227.91,2742.29
-1.73,-0.50,228.00,2743.48
-1.75,-0.00,228.03,2744.67
